t,cmdty,state_id,state,market_id,market_name,state_name,district_id,district_name,qty
"2022-11-07","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1742"
"2022-11-07","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","5.5"
"2022-11-06","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","5.5"
"2022-11-06","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","68.8"
"2022-11-06","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","2"
"2022-11-06","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","155.4"
"2022-11-05","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1455"
"2022-11-05","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","89.8"
"2022-11-05","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","194.5"
"2022-11-04","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1209"
"2022-11-04","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","78.5"
"2022-11-04","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","108.1"
"2022-11-03","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","50.1"
"2022-11-03","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1316"
"2022-11-03","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","178.9"
"2022-11-03","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","6.5"
"2022-11-02","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","6.5"
"2022-11-02","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1181"
"2022-11-02","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","50"
"2022-11-02","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","172.7"
"2022-11-01","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","41.6"
"2022-11-01","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1155"
"2022-11-01","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","6"
"2022-11-01","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","4"
"2022-11-01","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","155.7"
"2022-10-31","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","63.5"
"2022-10-31","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1414"
"2022-10-30","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","7"
"2022-10-30","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","63.4"
"2022-10-30","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","166.1"
"2022-10-29","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","88.4"
"2022-10-29","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","56.3"
"2022-10-29","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","8979"
"2022-10-28","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","4629"
"2022-10-28","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","21.7"
"2022-10-28","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","95.3"
"2022-10-27","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","3891"
"2022-10-27","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","32"
"2022-10-27","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","134"
"2022-10-26","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","9139"
"2022-10-26","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","3.2"
"2022-10-26","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","5.5"
"2022-10-26","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","30.3"
"2022-10-25","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","5.5"
"2022-10-24","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","12.6"
